source,series_id,series_label,weighting,window,class,long_side,excess_convention,n_months,ann_arith_return_pct,ann_geo_return_pct,ann_vol_pct,sharpe_excess_rf,max_drawdown_pct
french,RESVAR_D_spread,10 Portfolios Formed on Residual Variance - top minus bottom decile (long=low; same low-volatility-anomaly convention as Variance (task brief)),ew,W_common,b,low,already_excess,15,15.12,13.8287,21.2686,0.7109,-13.1706
french,RESVAR_D_spread,10 Portfolios Formed on Residual Variance - top minus bottom decile (long=low; same low-volatility-anomaly convention as Variance (task brief)),vw,W_select,b,low,already_excess,27,-18.9556,-20.6223,28.0257,-0.6764,-51.7147
french,RESVAR_D_spread,10 Portfolios Formed on Residual Variance - top minus bottom decile (long=low; same low-volatility-anomaly convention as Variance (task brief)),ew,W_select,b,low,already_excess,27,10.9111,8.7659,22.8227,0.4781,-30.9474
french,ST_REV_D_decile01,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,25.016,26.0203,19.1749,1.0341,-4.74
french,ST_REV_D_decile01,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,9.464,6.1175,27.448,0.156,-11.1133
french,ST_REV_D_decile01,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,18.2933,17.8477,19.1646,0.7081,-14.8552
french,ST_REV_D_decile01,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,-0.8133,-4.0109,25.9137,-0.214,-26.6112
french,ST_REV_D_decile02,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,24.504,25.909,16.4043,1.1774,-7.13
french,ST_REV_D_decile02,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,20.536,19.5091,23.6834,0.6479,-9.0462
french,ST_REV_D_decile02,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,16.28,16.3909,14.4726,0.7995,-8.3152
french,ST_REV_D_decile02,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,10.1378,8.4209,20.5752,0.2632,-17.2116
french,ST_REV_D_decile03,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,18.144,18.6933,13.8041,0.9391,-6.82
french,ST_REV_D_decile03,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,17.128,16.3421,20.233,0.5906,-6.77
french,ST_REV_D_decile03,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,13.6622,13.6371,12.9404,0.6915,-9.8046
french,ST_REV_D_decile03,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,13.7289,12.9486,17.6004,0.5119,-16.253
french,ST_REV_D_decile04,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,36.656,42.3517,13.4918,2.3316,-4.22
french,ST_REV_D_decile04,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,21.552,21.6283,19.969,0.8195,-5.95
french,ST_REV_D_decile04,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,19.7333,20.2898,15.2143,0.9906,-17.67
french,ST_REV_D_decile04,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,21.0444,21.1713,19.0157,0.8584,-12.8762
french,ST_REV_D_decile05,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,24.744,26.4099,15.316,1.2799,-7.14
french,ST_REV_D_decile05,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,19.264,19.1376,18.8621,0.7464,-4.77
french,ST_REV_D_decile05,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,16.5956,16.8757,13.7451,0.8665,-12.9686
french,ST_REV_D_decile05,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,20.5689,20.8071,17.8703,0.8864,-14.0295
french,ST_REV_D_decile06,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,38.968,45.3524,14.7334,2.2947,-3.87
french,ST_REV_D_decile06,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,25.976,26.586,21.9149,0.9485,-6.47
french,ST_REV_D_decile06,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,26.9733,29.1735,15.2024,1.4685,-9.18
french,ST_REV_D_decile06,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,19.0978,18.9537,18.5552,0.7751,-15.0445
french,ST_REV_D_decile07,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,15.68,15.4016,16.6642,0.6298,-5.37
french,ST_REV_D_decile07,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,18.04,17.6107,19.4115,0.6623,-6.44
french,ST_REV_D_decile07,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,15.6844,15.6212,15.1105,0.7246,-8.5398
french,ST_REV_D_decile07,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,14.5867,14.1009,16.7798,0.588,-15.9059
french,ST_REV_D_decile08,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,30.32,33.5712,14.9246,1.6861,-5.78
french,ST_REV_D_decile08,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,19.752,19.3545,20.6801,0.7045,-6.8
french,ST_REV_D_decile08,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,25.1111,26.6197,16.4583,1.2407,-16.5855
french,ST_REV_D_decile08,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,17.1867,16.8016,18.2177,0.6843,-16.5852
french,ST_REV_D_decile09,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,24.256,25.6668,16.1132,1.1832,-6.97
french,ST_REV_D_decile09,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,18.456,17.8066,20.7882,0.6382,-6.045
french,ST_REV_D_decile09,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,21.8578,22.6123,16.6083,1.0327,-10.5799
french,ST_REV_D_decile09,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,17.3689,17.1424,17.5153,0.7218,-12.4416
french,ST_REV_D_decile10,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,39.464,44.0349,23.2341,1.4722,-7.35
french,ST_REV_D_decile10,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,6.984,4.8679,21.9537,0.0822,-12.7905
french,ST_REV_D_decile10,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,41.4844,47.0513,22.2619,1.6482,-10.9326
french,ST_REV_D_decile10,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,12.12,10.4506,21.09,0.35,-21.0204
french,ST_REV_D_spread,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - top minus bottom decile (long=low; french factor file header: ST_Rev = Low minus High prior-return portfolios),vw,W_common,b,low,already_excess,15,-14.448,-15.5146,21.68,-0.6664,-26.1877
french,ST_REV_D_spread,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - top minus bottom decile (long=low; french factor file header: ST_Rev = Low minus High prior-return portfolios),ew,W_common,b,low,already_excess,15,2.48,1.651,13.5522,0.183,-12.6037
french,ST_REV_D_spread,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - top minus bottom decile (long=low; french factor file header: ST_Rev = Low minus High prior-return portfolios),vw,W_select,b,low,already_excess,27,-23.1911,-23.3263,24.809,-0.9348,-50.6211
french,ST_REV_D_spread,10 Portfolios Formed on Short-Term Reversal (Prior 1-1) - top minus bottom decile (long=low; french factor file header: ST_Rev = Low minus High prior-return portfolios),ew,W_select,b,low,already_excess,27,-12.9333,-13.0635,14.2362,-0.9085,-37.5104
french,VAR_D_decile01,10 Portfolios Formed on Variance - decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,18.328,19.3875,10.1516,1.2989,-3.55
french,VAR_D_decile01,10 Portfolios Formed on Variance - decile 1 (Lo),ew,W_common,a,n/a,subtract_rf,15,14.168,14.6969,8.9976,1.0021,-4.31
french,VAR_D_decile01,10 Portfolios Formed on Variance - decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,9.4756,9.4648,9.1536,0.5217,-7.6702
french,VAR_D_decile01,10 Portfolios Formed on Variance - decile 1 (Lo),ew,W_select,a,n/a,subtract_rf,27,9.56,9.6772,7.7374,0.6272,-4.31
french,VAR_D_decile02,10 Portfolios Formed on Variance - decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,22.104,23.3345,14.3821,1.1766,-4.51
french,VAR_D_decile02,10 Portfolios Formed on Variance - decile 2 (2),ew,W_common,a,n/a,subtract_rf,15,20.704,21.6642,14.2104,1.0935,-6.16
french,VAR_D_decile02,10 Portfolios Formed on Variance - decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,20.7644,21.9476,12.6725,1.266,-6.5298
french,VAR_D_decile02,10 Portfolios Formed on Variance - decile 2 (2),ew,W_select,a,n/a,subtract_rf,27,14.6311,14.8606,12.0821,0.8218,-9.4333
french,VAR_D_decile03,10 Portfolios Formed on Variance - decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,35.376,40.7808,12.2212,2.4684,-4.1
french,VAR_D_decile03,10 Portfolios Formed on Variance - decile 3 (3),ew,W_common,a,n/a,subtract_rf,15,27.928,30.0924,17.09,1.3313,-5.78
french,VAR_D_decile03,10 Portfolios Formed on Variance - decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,25.9689,28.2525,13.1694,1.6173,-13.085
french,VAR_D_decile03,10 Portfolios Formed on Variance - decile 3 (3),ew,W_select,a,n/a,subtract_rf,27,18.1111,18.4782,14.8238,0.9051,-11.6536
french,VAR_D_decile04,10 Portfolios Formed on Variance - decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,28.832,31.6909,14.7158,1.6082,-2.78
french,VAR_D_decile04,10 Portfolios Formed on Variance - decile 4 (4),ew,W_common,a,n/a,subtract_rf,15,23.144,23.7055,19.1897,0.9361,-6.49
french,VAR_D_decile04,10 Portfolios Formed on Variance - decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,25.5644,27.3405,15.5317,1.3434,-12.7047
french,VAR_D_decile04,10 Portfolios Formed on Variance - decile 4 (4),ew,W_select,a,n/a,subtract_rf,27,17.0756,16.9715,16.576,0.7459,-14.2216
french,VAR_D_decile05,10 Portfolios Formed on Variance - decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,36.072,40.491,18.6785,1.6531,-6.11
french,VAR_D_decile05,10 Portfolios Formed on Variance - decile 5 (5),ew,W_common,a,n/a,subtract_rf,15,28.288,29.7159,20.9548,1.1023,-5.76
french,VAR_D_decile05,10 Portfolios Formed on Variance - decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,23.0311,23.6939,18.277,1.0038,-10.5946
french,VAR_D_decile05,10 Portfolios Formed on Variance - decile 5 (5),ew,W_select,a,n/a,subtract_rf,27,19.7333,19.8134,18.0006,0.8346,-14.8212
french,VAR_D_decile06,10 Portfolios Formed on Variance - decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,29.936,32.6619,16.9557,1.4606,-7.1
french,VAR_D_decile06,10 Portfolios Formed on Variance - decile 6 (6),ew,W_common,a,n/a,subtract_rf,15,23.808,24.2297,20.5224,0.9075,-6.57
french,VAR_D_decile06,10 Portfolios Formed on Variance - decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,18.9733,19.3237,15.6945,0.9097,-19.2668
french,VAR_D_decile06,10 Portfolios Formed on Variance - decile 6 (6),ew,W_select,a,n/a,subtract_rf,27,17.9778,17.7877,17.8235,0.7442,-15.3769
french,VAR_D_decile07,10 Portfolios Formed on Variance - decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,29.072,31.3005,18.4379,1.2953,-6.17
french,VAR_D_decile07,10 Portfolios Formed on Variance - decile 7 (7),ew,W_common,a,n/a,subtract_rf,15,22.28,22.3297,20.7313,0.8246,-6.24
french,VAR_D_decile07,10 Portfolios Formed on Variance - decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,28.5911,30.8757,17.1588,1.3913,-10.0285
french,VAR_D_decile07,10 Portfolios Formed on Variance - decile 7 (7),ew,W_select,a,n/a,subtract_rf,27,17.6533,17.4095,17.7953,0.7269,-16.2115
french,VAR_D_decile08,10 Portfolios Formed on Variance - decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,29.56,30.6579,23.2241,1.0469,-11.89
french,VAR_D_decile08,10 Portfolios Formed on Variance - decile 8 (8),ew,W_common,a,n/a,subtract_rf,15,17.248,16.0321,22.3719,0.5393,-7.32
french,VAR_D_decile08,10 Portfolios Formed on Variance - decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,34.8711,37.8855,21.9508,1.3706,-12.6263
french,VAR_D_decile08,10 Portfolios Formed on Variance - decile 8 (8),ew,W_select,a,n/a,subtract_rf,27,14.3467,13.2513,19.6677,0.4893,-19.7651
french,VAR_D_decile09,10 Portfolios Formed on Variance - decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,28.52,27.2968,30.2046,0.7724,-7.5712
french,VAR_D_decile09,10 Portfolios Formed on Variance - decile 9 (9),ew,W_common,a,n/a,subtract_rf,15,22.488,21.7439,24.0213,0.7199,-6.99
french,VAR_D_decile09,10 Portfolios Formed on Variance - decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,43.8044,46.8205,32.2586,1.2106,-12.8254
french,VAR_D_decile09,10 Portfolios Formed on Variance - decile 9 (9),ew,W_select,a,n/a,subtract_rf,27,21.8444,21.4407,21.7648,0.7864,-16.7411
french,VAR_D_decile10,10 Portfolios Formed on Variance - decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,50.624,54.6562,37.6761,1.2043,-9.97
french,VAR_D_decile10,10 Portfolios Formed on Variance - decile 10 (Hi),ew,W_common,a,n/a,subtract_rf,15,2.912,-0.9614,28.7989,-0.0785,-19.4248
french,VAR_D_decile10,10 Portfolios Formed on Variance - decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,29.6578,26.5597,35.4519,0.7034,-26.9127
french,VAR_D_decile10,10 Portfolios Formed on Variance - decile 10 (Hi),ew,W_select,a,n/a,subtract_rf,27,3.8533,-0.0742,28.3637,-0.0309,-33.1364
french,VAR_D_spread,10 Portfolios Formed on Variance - top minus bottom decile (long=low; task brief),vw,W_common,b,low,already_excess,15,-32.296,-31.9598,33.6449,-0.9599,-43.4625
french,VAR_D_spread,10 Portfolios Formed on Variance - top minus bottom decile (long=low; task brief),ew,W_common,b,low,already_excess,15,11.256,8.7494,24.7038,0.4556,-16.18
french,VAR_D_spread,10 Portfolios Formed on Variance - top minus bottom decile (long=low; task brief),vw,W_select,b,low,already_excess,27,-20.1822,-23.0361,34.1299,-0.5913,-54.6044
french,VAR_D_spread,10 Portfolios Formed on Variance - top minus bottom decile (long=low; task brief),ew,W_select,b,low,already_excess,27,5.7067,2.272,26.9925,0.2114,-39.0305
hxz,HXZ_EG,q-factor Expected Growth (R_EG),na,W_common,b,high expected growth,already_excess,15,1.6426,1.0574,11.2831,0.1456,-8.6323
hxz,HXZ_EG,q-factor Expected Growth (R_EG),na,W_select,b,high expected growth,already_excess,27,-0.3718,-0.77,9.1535,-0.0406,-9.3881
hxz,HXZ_IA,q-factor Investment (R_IA),na,W_common,b,low investment,already_excess,15,-9.6666,-9.3669,5.1807,-1.8659,-11.1638
hxz,HXZ_IA,q-factor Investment (R_IA),na,W_select,b,low investment,already_excess,27,-7.883,-7.8581,7.488,-1.0528,-19.6112
hxz,HXZ_ME,q-factor Size (R_ME),na,W_common,b,small,already_excess,15,-5.2958,-6.0088,13.8519,-0.3823,-9.364
hxz,HXZ_ME,q-factor Size (R_ME),na,W_select,b,small,already_excess,27,-6.8672,-7.283,11.8452,-0.5797,-19.2341
hxz,HXZ_MKT,"q-factor Market (R_MKT, already excess of RF)",na,W_common,c,n/a,already_excess,15,22.8063,24.3765,13.1338,1.7365,-4.6882
hxz,HXZ_MKT,"q-factor Market (R_MKT, already excess of RF)",na,W_select,c,n/a,already_excess,27,18.3728,19.1354,12.4094,1.4805,-9.8396
hxz,HXZ_ROE,q-factor ROE (profitability),na,W_common,b,high ROE,already_excess,15,7.1637,7.0074,8.9564,0.7998,-6.7935
hxz,HXZ_ROE,q-factor ROE (profitability),na,W_select,b,high ROE,already_excess,27,-0.2007,-0.5899,9.0021,-0.0223,-15.0485
hxz,R11_decile01,HXZ testing portfolio: R11 momentum decile 1 (Lo),vw,W_common,a,n/a,subtract_rf,15,13.7158,10.2182,29.662,0.2876,-11.505
hxz,R11_decile01,HXZ testing portfolio: R11 momentum decile 1 (Lo),vw,W_select,a,n/a,subtract_rf,27,20.7824,19.5555,24.455,0.6558,-12.6411
hxz,R11_decile02,HXZ testing portfolio: R11 momentum decile 2 (2),vw,W_common,a,n/a,subtract_rf,15,11.435,9.5791,22.0724,0.2835,-8.9653
hxz,R11_decile02,HXZ testing portfolio: R11 momentum decile 2 (2),vw,W_select,a,n/a,subtract_rf,27,13.9412,12.7886,19.7349,0.4666,-18.4156
hxz,R11_decile03,HXZ testing portfolio: R11 momentum decile 3 (3),vw,W_common,a,n/a,subtract_rf,15,13.1962,12.437,17.4317,0.4594,-6.7202
hxz,R11_decile03,HXZ testing portfolio: R11 momentum decile 3 (3),vw,W_select,a,n/a,subtract_rf,27,13.5596,13.0974,15.7567,0.5603,-16.1181
hxz,R11_decile04,HXZ testing portfolio: R11 momentum decile 4 (4),vw,W_common,a,n/a,subtract_rf,15,23.2412,25.2452,10.6469,1.6952,-2.41
hxz,R11_decile04,HXZ testing portfolio: R11 momentum decile 4 (4),vw,W_select,a,n/a,subtract_rf,27,22.3945,24.1368,11.0425,1.5986,-7.1832
hxz,R11_decile05,HXZ testing portfolio: R11 momentum decile 5 (5),vw,W_common,a,n/a,subtract_rf,15,15.6862,15.7622,14.3964,0.7296,-5.5699
hxz,R11_decile05,HXZ testing portfolio: R11 momentum decile 5 (5),vw,W_select,a,n/a,subtract_rf,27,25.6836,27.7038,14.4029,1.453,-5.5699
hxz,R11_decile06,HXZ testing portfolio: R11 momentum decile 6 (6),vw,W_common,a,n/a,subtract_rf,15,31.2602,35.6284,9.2845,2.8076,-2.8127
hxz,R11_decile06,HXZ testing portfolio: R11 momentum decile 6 (6),vw,W_select,a,n/a,subtract_rf,27,25.4566,27.8967,11.2575,1.8455,-7.0774
hxz,R11_decile07,HXZ testing portfolio: R11 momentum decile 7 (7),vw,W_common,a,n/a,subtract_rf,15,21.7982,23.2862,12.1911,1.3618,-4.2292
hxz,R11_decile07,HXZ testing portfolio: R11 momentum decile 7 (7),vw,W_select,a,n/a,subtract_rf,27,20.1631,21.3869,11.5066,1.3422,-4.8613
hxz,R11_decile08,HXZ testing portfolio: R11 momentum decile 8 (8),vw,W_common,a,n/a,subtract_rf,15,26.4982,29.034,12.6269,1.6917,-5.823
hxz,R11_decile08,HXZ testing portfolio: R11 momentum decile 8 (8),vw,W_select,a,n/a,subtract_rf,27,22.4155,23.6252,14.6721,1.2087,-12.2418
hxz,R11_decile09,HXZ testing portfolio: R11 momentum decile 9 (9),vw,W_common,a,n/a,subtract_rf,15,16.7068,16.4015,17.6229,0.6534,-6.3658
hxz,R11_decile09,HXZ testing portfolio: R11 momentum decile 9 (9),vw,W_select,a,n/a,subtract_rf,27,12.4173,11.551,17.3162,0.4444,-15.9635
hxz,R11_decile10,HXZ testing portfolio: R11 momentum decile 10 (Hi),vw,W_common,a,n/a,subtract_rf,15,49.2128,59.1116,20.2838,2.1683,-5.4083
hxz,R11_decile10,HXZ testing portfolio: R11 momentum decile 10 (Hi),vw,W_select,a,n/a,subtract_rf,27,32.8472,35.3709,21.4356,1.3137,-17.6379
hxz,R11_spread,"HXZ testing portfolio: R11 momentum decile, top minus bottom (long=high, standard momentum convention)",vw,W_common,b,high,already_excess,15,35.497,35.7999,30.3753,1.1686,-16.9611
hxz,R11_spread,"HXZ testing portfolio: R11 momentum decile, top minus bottom (long=high, standard momentum convention)",vw,W_select,b,high,already_excess,27,12.0648,8.4731,28.3001,0.4263,-22.8491
jkp,factors_age,JKP factor: Firm age (age),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,5.7956,5.3329,11.2581,0.5148,-8.525
jkp,factors_age,JKP factor: Firm age (age),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,1.8481,1.1029,12.4347,0.1486,-12.2043
jkp,factors_aliq_at,JKP factor: Liquidity of book assets (aliq_at),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-7.5945,-7.5964,7.6867,-0.988,-10.6764
jkp,factors_aliq_at,JKP factor: Liquidity of book assets (aliq_at),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-8.5948,-8.5746,8.3376,-1.0308,-21.9234
jkp,factors_aliq_mat,JKP factor: Liquidity of market assets (aliq_mat),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-4.238,-4.4347,7.8557,-0.5395,-8.1217
jkp,factors_aliq_mat,JKP factor: Liquidity of market assets (aliq_mat),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-8.0959,-8.0479,7.3931,-1.0951,-18.1164
jkp,factors_ami_126d,JKP factor: Amihud Measure (ami_126d),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-4.2285,-4.6568,10.7478,-0.3934,-9.7892
jkp,factors_ami_126d,JKP factor: Amihud Measure (ami_126d),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-0.8205,-1.2321,9.3784,-0.0875,-13.4674
jkp,factors_at_be,JKP factor: Asset-to-book equity (at_be),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-12.6435,-11.9889,3.5545,-3.557,-13.2266
jkp,factors_at_be,JKP factor: Asset-to-book equity (at_be),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-7.3889,-7.2579,5.0424,-1.4654,-17.3208
jkp,factors_at_gr1,JKP factor: Asset Growth (at_gr1),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-6.1637,-6.0719,4.2247,-1.459,-7.4364
jkp,factors_at_gr1,JKP factor: Asset Growth (at_gr1),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-4.0712,-4.1174,5.1109,-0.7966,-11.6953
jkp,factors_at_me,JKP factor: Assets-to-market (at_me),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,2.0548,1.6963,8.9423,0.2298,-5.952
jkp,factors_at_me,JKP factor: Assets-to-market (at_me),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,2.391,1.9451,9.8199,0.2435,-9.4766
jkp,factors_at_turnover,JKP factor: Capital turnover (at_turnover),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-6.3704,-6.3504,6.1136,-1.042,-10.3201
jkp,factors_at_turnover,JKP factor: Capital turnover (at_turnover),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-7.1667,-7.0605,5.2732,-1.3591,-17.4413
jkp,factors_be_gr1a,JKP factor: Change in common equity (be_gr1a),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-0.8445,-0.9634,5.0916,-0.1659,-5.0656
jkp,factors_be_gr1a,JKP factor: Change in common equity (be_gr1a),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,0.661,0.5308,5.202,0.1271,-5.0656
jkp,factors_be_me,JKP factor: Book-to-market equity (be_me),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-4.2627,-4.6147,9.8595,-0.4323,-7.8052
jkp,factors_be_me,JKP factor: Book-to-market equity (be_me),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-0.0952,-0.6498,10.7842,-0.0088,-10.3842
jkp,factors_beta_60m,JKP factor: Market Beta (beta_60m),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-4.2023,-4.8422,12.65,-0.3322,-12.5556
jkp,factors_beta_60m,JKP factor: Market Beta (beta_60m),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-8.1968,-8.9419,15.333,-0.5346,-27.3452
jkp,factors_beta_dimson_21d,JKP factor: Dimson beta (beta_dimson_21d),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,0.9729,0.33,11.6319,0.0836,-9.6831
jkp,factors_beta_dimson_21d,JKP factor: Dimson beta (beta_dimson_21d),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-7.2535,-7.966,14.4792,-0.501,-27.8224
jkp,factors_betabab_1260d,JKP factor: Frazzini-Pedersen market beta (betabab_1260d),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-8.2342,-8.9901,15.5217,-0.5305,-17.1348
jkp,factors_betabab_1260d,JKP factor: Frazzini-Pedersen market beta (betabab_1260d),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-9.5052,-10.6309,18.6957,-0.5084,-31.3009
jkp,factors_betadown_252d,JKP factor: Downside beta (betadown_252d),vw_cap,W_common,b,"as coded, direction=-1",already_excess,15,-13.3302,-13.241,12.929,-1.031,-21.0478
jkp,factors_betadown_252d,JKP factor: Downside beta (betadown_252d),vw_cap,W_select,b,"as coded, direction=-1",already_excess,27,-15.5317,-15.6423,16.7867,-0.9252,-37.8746
jkp,factors_bev_mev,JKP factor: Book-to-market enterprise value (bev_mev),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,-3.964,-4.3259,9.8261,-0.4034,-7.436
jkp,factors_bev_mev,JKP factor: Book-to-market enterprise value (bev_mev),vw_cap,W_select,b,"as coded, direction=1",already_excess,27,-1.2213,-1.7534,10.666,-0.1145,-11.4028
jkp,factors_bidaskhl_21d,JKP factor: The high-low bid-ask spread (bidaskhl_21d),vw_cap,W_common,b,"as coded, direction=1",already_excess,15,2.1794,1.2871,13.9563,0.1562,-10.9908
